taxon_order,species_code,bio_concept_code,primary_com_name,sci_name,value
7040,greshe,8B879DFA,Great Shearwater,Ardenna gravis,IUCN_LC
7042,wetshe,E94A7272,Wedge-tailed Shearwater,Ardenna pacifica,IUCN_LC
7045,bulshe,83F9C058,Buller's Shearwater,Ardenna bulleri,IUCN_VU
7046,sooshe,1725B07D,Sooty Shearwater,Ardenna grisea,IUCN_NT
7047,shtshe,60825BF6,Short-tailed Shearwater,Ardenna tenuirostris,IUCN_LC
7049,chrshe,EBFA76B4,Christmas Shearwater,Puffinus nativitatis,IUCN_LC
7050,audshe3,5FE42C6D,Galapagos Shearwater,Puffinus subalaris,IUCN_LC
7053,manshe,5AEDC002,Manx Shearwater,Puffinus puffinus,IUCN_LC
7056,levshe1,FD97EC1E,Yelkouan Shearwater,Puffinus yelkouan,IUCN_VU
7057,balshe1,42F573C7,Balearic Shearwater,Puffinus mauretanicus,IUCN_CR
7059,hutshe1,27FAC807,Hutton's Shearwater,Puffinus huttoni,IUCN_EN
7060,troshe4,6B59E687,Bannerman's Shearwater,Puffinus bannermani,IUCN_EN
7061,towshe1,85EB0CC4,Townsend's Shearwater,Puffinus auricularis,IUCN_CR
7062,towshe2,445A0B00,Newell's Shearwater,Puffinus newelli,IUCN_CR
7064,towshe3,869D13F7,Rapa Shearwater,Puffinus myrtae,IUCN_CR
7066,bryshe1,4D3C7770,Bryan's Shearwater,Puffinus bryani,IUCN_CR
7067,bkvshe,4FC153E1,Black-vented Shearwater,Puffinus opisthomelas,IUCN_NT
7068,flushe1,426C93D3,Fluttering Shearwater,Puffinus gavia,IUCN_LC
7070,litshe8,0205EDC6,Little Shearwater,Puffinus assimilis,IUCN_LC
7075,litshe4,6F4BBFE2,Subantarctic Shearwater,Puffinus elegans,IUCN_LC
7083,troshe5,6DA05B66,Tropical Shearwater,Puffinus bailloni,IUCN_LC
7090,pershe1,198120BB,Persian Shearwater,Puffinus persicus,IUCN_LC
7093,heishe1,2ABFA6CC,Heinroth's Shearwater,Puffinus heinrothi,IUCN_VU
7096,pedpet1,770BA3E8,Peruvian Diving-Petrel,Pelecanoides garnotii,IUCN_NT
7097,codpet1,8A40716A,Common Diving-Petrel,Pelecanoides urinatrix,IUCN_LC
7107,madpet1,C849C714,Magellanic Diving-Petrel,Pelecanoides magellani,IUCN_LC
7111,asiope1,0DF27D63,Asian Openbill,Anastomus oscitans,IUCN_LC
7112,afrope1,0F14ECE4,African Openbill,Anastomus lamelligerus,IUCN_LC
7115,blasto1,E2817DAE,Black Stork,Ciconia nigra,IUCN_LC
7116,abdsto1,26CD0319,Abdim's Stork,Ciconia abdimii,IUCN_LC
7117,wonsto2,5157C558,African Woolly-necked Stork,Ciconia microscelis,IUCN_LC
7118,wonsto1,F76E7B80,Asian Woolly-necked Stork,Ciconia episcopus,IUCN_NT
7121,stosto1,0C6D8B19,Storm's Stork,Ciconia stormi,IUCN_EN
7122,magsto1,4AB9F632,Maguari Stork,Ciconia maguari,IUCN_LC
7123,whisto1,28825494,White Stork,Ciconia ciconia,IUCN_LC
7127,oristo1,C417573F,Oriental Stork,Ciconia boyciana,IUCN_EN
7129,blnsto1,27A758E6,Black-necked Stork,Ephippiorhynchus asiaticus,IUCN_NT
7132,sabsto1,3D155653,Saddle-billed Stork,Ephippiorhynchus senegalensis,IUCN_LC
7133,jabiru,49BD1F79,Jabiru,Jabiru mycteria,IUCN_LC
7134,lesadj1,74907154,Lesser Adjutant,Leptoptilos javanicus,IUCN_NT
7135,marsto1,03C0F97C,Marabou Stork,Leptoptilos crumenifer,IUCN_LC
7136,greadj1,81E1FC1C,Greater Adjutant,Leptoptilos dubius,IUCN_NT
7138,woosto,19196211,Wood Stork,Mycteria americana,IUCN_LC
7139,milsto1,44B6A65A,Milky Stork,Mycteria cinerea,IUCN_EN
7140,yebsto1,4F92C892,Yellow-billed Stork,Mycteria ibis,IUCN_LC
7141,paisto1,5.47E+07,Painted Stork,Mycteria leucocephala,IUCN_LC
7146,asifri1,00E090F8,Ascension Frigatebird,Fregata aquila,IUCN_VU
7147,magfri,8AA3B42E,Magnificent Frigatebird,Fregata magnificens,IUCN_LC
7150,lesfri,09ED7E92,Lesser Frigatebird,Fregata ariel,IUCN_LC
7155,grefri,788EBCAB,Great Frigatebird,Fregata minor,IUCN_LC
7161,chifri1,67200E8E,Christmas Island Frigatebird,Fregata andrewsi,IUCN_VU
7164,abbboo2,92A2CCFC,Abbott's Booby,Papasula abbotti,IUCN_EN
7165,norgan,534FB490,Northern Gannet,Morus bassanus,IUCN_LC
7166,capgan1,775E93D7,Cape Gannet,Morus capensis,IUCN_EN
7167,ausgan1,13610344,Australasian Gannet,Morus serrator,IUCN_LC
7168,refboo,0A4609D1,Red-footed Booby,Sula sula,IUCN_LC
7172,brnboo,5EC21767,Brown Booby,Sula leucogaster,IUCN_LC
7177,masboo,22D1B4A2,Masked Booby,Sula dactylatra,IUCN_LC
7183,nazboo1,0C4DB4A5,Nazca Booby,Sula granti,IUCN_LC
7186,bfoboo,649F85B5,Blue-footed Booby,Sula nebouxii,IUCN_LC
7190,perboo1,AD43BCD9,Peruvian Booby,Sula variegata,IUCN_LC
7195,anhing,FBDAE86A,Anhinga,Anhinga anhinga,IUCN_LC
7198,darter3,5C7936A7,African Darter,Anhinga rufa,IUCN_LC
7202,darter2,CA0C901A,Oriental Darter,Anhinga melanogaster,IUCN_NT
7203,darter4,C57D9973,Australasian Darter,Anhinga novaehollandiae,IUCN_LC
7205,lipcor1,DF8F84C3,Little Pied Cormorant,Microcarbo melanoleucos,IUCN_LC
7209,lotcor1,E255DCE1,Long-tailed Cormorant,Microcarbo africanus,IUCN_LC
7212,crocor1,446E8F9D,Crowned Cormorant,Microcarbo coronatus,IUCN_LC
7213,litcor1,60EA3FA9,Little Cormorant,Microcarbo niger,IUCN_LC
7214,pygcor2,AFF49475,Pygmy Cormorant,Microcarbo pygmaeus,IUCN_LC
7215,relcor1,1636D621,Red-legged Cormorant,Poikilocarbo gaimardi,IUCN_NT
7216,bracor,987A703D,Brandt's Cormorant,Urile penicillatus,IUCN_LC
7217,refcor,05DDE8C1,Red-faced Cormorant,Urile urile,IUCN_LC
7218,pelcor,A429B5B8,Pelagic Cormorant,Urile pelagicus,IUCN_LC
7221,palcor1,F7CFAA5D,Pallas's Cormorant,Urile perspicillatus,IUCN_EX
7222,bancor1,37D2AC51,Bank Cormorant,Phalacrocorax neglectus,IUCN_EN
7223,capcor1,AE61BF48,Cape Cormorant,Phalacrocorax capensis,IUCN_EN
7224,grecor,3DF5C587,Great Cormorant,Phalacrocorax carbo,IUCN_LC
7233,japcor1,EF2F3A05,Japanese Cormorant,Phalacrocorax capillatus,IUCN_LC
7235,soccor1,7947E603,Socotra Cormorant,Phalacrocorax nigrogularis,IUCN_VU
7236,sposha1,CB10D093,Spotted Shag,Phalacrocorax punctatus,IUCN_LC
7239,piisha1,5B0295B2,Pitt Island Shag,Phalacrocorax featherstoni,IUCN_EN
7240,indcor1,2D189E70,Indian Cormorant,Phalacrocorax fuscicollis,IUCN_LC
7242,libcor1,DA51102A,Little Black Cormorant,Phalacrocorax sulcirostris,IUCN_LC
7243,piecor1,E5FAABD0,Pied Cormorant,Phalacrocorax varius,IUCN_LC
7246,blfcor1,100C8781,Black-faced Cormorant,Phalacrocorax fuscescens,IUCN_LC
7247,eursha1,CECC7B26,European Shag,Gulosus aristotelis,IUCN_LC
7252,flicor1,CEA9048D,Flightless Cormorant,Nannopterum harrisi,IUCN_VU
7253,doccor,3AC46C54,Double-crested Cormorant,Nannopterum auritum,IUCN_LC
7260,neocor,56036504,Neotropic Cormorant,Nannopterum brasilianum,IUCN_LC
7265,magcor1,1EA575E0,Magellanic Cormorant,Leucocarbo magellanicus,IUCN_LC
7266,guacor1,86B80955,Guanay Cormorant,Leucocarbo bougainvillii,IUCN_NT
7267,boisha1,0866195D,Bounty Islands Shag,Leucocarbo ranfurlyi,IUCN_VU
7268,rofsha1,09D4D411,New Zealand King Shag,Leucocarbo carunculatus,IUCN_VU
7269,brosha1,483FA17D,Stewart Island Shag,Leucocarbo chalconotus,IUCN_VU
7272,chisha1,6EE1B0CE,Chatham Islands Shag,Leucocarbo onslowi,IUCN_CR
7273,auisha1,3B5B61A0,Auckland Islands Shag,Leucocarbo colensoi,IUCN_VU
7274,caisha2,961A9CE2,Campbell Islands Shag,Leucocarbo campbelli,IUCN_VU
7283,kersha1,C6DA25F4,Kerguelen Shag,Leucocarbo verrucosus,IUCN_LC
7288,amwpel,866903B9,American White Pelican,Pelecanus erythrorhynchos,IUCN_LC
7289,brnpel,F59AB6B3,Brown Pelican,Pelecanus occidentalis,IUCN_LC
7296,perpel1,13048FE0,Peruvian Pelican,Pelecanus thagus,IUCN_NT
7297,grwpel1,8BAFB01E,Great White Pelican,Pelecanus onocrotalus,IUCN_LC
7298,auspel1,507E4975,Australian Pelican,Pelecanus conspicillatus,IUCN_LC
7299,pibpel1,8D24E93C,Pink-backed Pelican,Pelecanus rufescens,IUCN_LC
7300,spbpel1,793E3F20,Spot-billed Pelican,Pelecanus philippensis,IUCN_NT
7301,dalpel1,7C6D8BA2,Dalmatian Pelican,Pelecanus crispus,IUCN_NT
7305,shoebi1,47C7FDFD,Shoebill,Balaeniceps rex,IUCN_VU
7307,hamerk1,FC10F6ED,Hamerkop,Scopus umbretta,IUCN_LC
7311,whcbit1,F3DE951B,White-crested Tiger-Heron,Tigriornis leucolopha,IUCN_LC
7312,ruther1,435D9988,Rufescent Tiger-Heron,Tigrisoma lineatum,IUCN_LC
7315,btther1,9DB9D675,Bare-throated Tiger-Heron,Tigrisoma mexicanum,IUCN_LC
7316,father1,4F6C5988,Fasciated Tiger-Heron,Tigrisoma fasciatum,IUCN_LC
7321,bobher1,74368984,Boat-billed Heron,Cochlearius cochlearius,IUCN_LC
7329,agaher1,86095930,Agami Heron,Agamia agami,IUCN_NT
7330,zigher1,5917AF01,Zigzag Heron,Zebrilus undulatus,IUCN_LC
7331,grebit1,0F42F11A,Great Bittern,Botaurus stellaris,IUCN_LC
7334,ausbit1,F18D7DF7,Australasian Bittern,Botaurus poiciloptilus,IUCN_VU
7335,amebit,13E9F9B4,American Bittern,Botaurus lentiginosus,IUCN_LC
7336,pinbit1,A3E4F16C,Pinnated Bittern,Botaurus pinnatus,IUCN_LC
7339,stbbit1,097783CD,Stripe-backed Bittern,Ixobrychus involucris,IUCN_LC
7340,leabit,0B361ED8,Least Bittern,Ixobrychus exilis,IUCN_LC
7347,blabit1,003BE0C5,Black Bittern,Ixobrychus flavicollis,IUCN_LC
7351,cinbit1,CBDC8AA3,Cinnamon Bittern,Ixobrychus cinnamomeus,IUCN_LC
7352,schbit1,E04AFC71,Schrenck's Bittern,Ixobrychus eurhythmus,IUCN_LC
7354,dwabit1,87EEBD3E,Dwarf Bittern,Ixobrychus sturmii,IUCN_LC
7355,litbit1,7AAD57AC,Little Bittern,Ixobrychus minutus,IUCN_LC
7359,yelbit,1BFBF5D5,Yellow Bittern,Ixobrychus sinensis,IUCN_LC
7361,bkbbit1,32C3CEF7,Black-backed Bittern,Ixobrychus dubius,IUCN_LC
7362,nezbit1,051759B5,New Zealand Bittern,Ixobrychus novaezelandiae,IUCN_EX
7364,ycnher,C6772490,Yellow-crowned Night Heron,Nyctanassa violacea,IUCN_LC
7372,bernih1,CEFC0BD6,Bermuda Night Heron,Nyctanassa carcinocatactes,IUCN_EX
7373,bcnher,6BB94D7E,Black-crowned Night Heron,Nycticorax nycticorax,IUCN_LC
7380,reunih1,22DE8CD0,Reunion Night Heron,Nycticorax duboisi,IUCN_EX
7381,maunih1,36F142BD,Mauritius Night Heron,Nycticorax mauritianus,IUCN_EX
7382,rodnih1,9BF54783,Rodrigues Night Heron,Nycticorax megacephalus,IUCN_EX
7383,runher1,FDD00863,Nankeen Night Heron,Nycticorax caledonicus,IUCN_LC
7392,manher1,DC10105A,Malayan Night Heron,Gorsachius melanolophus,IUCN_LC
7395,janher1,6667DD1A,Japanese Night Heron,Gorsachius goisagi,IUCN_VU
7397,capher1,9A0A9C74,Capped Heron,Pilherodius pileatus,IUCN_LC
7398,whiher1,D3CAA0B6,Whistling Heron,Syrigma sibilatrix,IUCN_LC
7401,libher,11512CF4,Little Blue Heron,Egretta caerulea,IUCN_LC
7402,triher,031409C7,Tricolored Heron,Egretta tricolor,IUCN_LC
7406,redegr,D8A24A3E,Reddish Egret,Egretta rufescens,IUCN_NT
7410,slaegr1,510E9BFA,Slaty Egret,Egretta vinaceigula,IUCN_VU
7411,blaher1,74853F89,Black Heron,Egretta ardesiaca,IUCN_LC
7412,pacreh1,C79F1BF8,Pacific Reef-Heron,Egretta sacra,IUCN_LC
7415,chiegr,A8E3A3DA,Chinese Egret,Egretta eulophotes,IUCN_VU
7416,snoegr,AA7901D8,Snowy Egret,Egretta thula,IUCN_LC
7431,pieher2,2D0ED462,Pied Heron,Egretta picata,IUCN_LC
7432,whfher1,21044CEC,White-faced Heron,Egretta novaehollandiae,IUCN_LC
7435,wbnher1,3C12AA44,White-backed Night Heron,Calherodius leuconotus,IUCN_LC
7438,wenher1,DED23735,White-eared Night Heron,Oroanassa magnifica,IUCN_EN
7477,forbit1,5F70C7F3,Forest Bittern,Zonerodius heliosylus,IUCN_NT
7478,rubher2,AEB2DA9B,Rufous-bellied Heron,Ardeola rufiventris,IUCN_LC
7479,squher1,CE73EBD7,Squacco Heron,Ardeola ralloides,IUCN_LC
7480,mapher1,EA2C460A,Malagasy Pond-Heron,Ardeola idae,IUCN_EN
7481,inpher1,E5E0B92F,Indian Pond-Heron,Ardeola grayii,IUCN_LC
7482,chpher1,56292AA8,Chinese Pond-Heron,Ardeola bacchus,IUCN_LC
7483,japher1,CC13DEBE,Javan Pond-Heron,Ardeola speciosa,IUCN_LC
7490,pacher1,69F7C030,Pacific Heron,Ardea pacifica,IUCN_LC
7491,greegr,49D9148A,Great Egret,Ardea alba,IUCN_LC
7496,integr3,C3ABF863,Yellow-billed Egret,Ardea brachyrhyncha,IUCN_LC
7499,integr1,30785911,Medium Egret,Ardea intermedia,IUCN_LC
7503,integr2,97558974,Plumed Egret,Ardea plumifera,IUCN_LC
7507,graher1,6429024D,Gray Heron,Ardea cinerea,IUCN_LC
7523,cocher1,B49AB613,Cocoi Heron,Ardea cocoi,IUCN_LC
7527,purher1,3395DCF1,Purple Heron,Ardea purpurea,IUCN_LC
7535,humher1,A8EE526F,Humblot's Heron,Ardea humbloti,IUCN_EN
7536,whbher2,1E1181E6,White-bellied Heron,Ardea insignis,IUCN_CR
7537,grbher2,9B073071,Great-billed Heron,Ardea sumatrana,IUCN_LC
7540,blhher1,25A648FE,Black-headed Heron,Ardea melanocephala,IUCN_LC
7541,golher1,C7888A15,Goliath Heron,Ardea goliath,IUCN_LC
7546,whiibi,74EDE3CA,White Ibis,Eudocimus albus,IUCN_LC
7549,scaibi,45039A43,Scarlet Ibis,Eudocimus ruber,IUCN_LC
7551,gloibi,D4540F88,Glossy Ibis,Plegadis falcinellus,IUCN_LC
7552,whfibi,FD2B0309,White-faced Ibis,Plegadis chihi,IUCN_LC
7555,punibi1,A3ED02A0,Puna Ibis,Plegadis ridgwayi,IUCN_LC
7557,madibi1,F6DD994A,Madagascar Ibis,Lophotibis cristata,IUCN_NT
7560,shtibi1,237E5445,Sharp-tailed Ibis,Cercibis oxycerca,IUCN_LC
7561,greibi1,08DD4E80,Green Ibis,Mesembrinibis cayennensis,IUCN_LC
7562,bafibi1,89289A1D,Bare-faced Ibis,Phimosus infuscatus,IUCN_LC
7567,pluibi1,4FCC3FE0,Plumbeous Ibis,Theristicus caerulescens,IUCN_LC
7568,bunibi1,5E393799,Buff-necked Ibis,Theristicus caudatus,IUCN_LC
7571,bkfibi1,7DE15211,Black-faced Ibis,Theristicus melanopis,IUCN_LC
7572,bkfibi2,B7BFD1E9,Andean Ibis,Theristicus branickii,IUCN_NT
7575,sacibi2,550DE745,African Sacred Ibis,Threskiornis aethiopicus,IUCN_LC
7576,sacibi3,EE3DD029,Malagasy Sacred Ibis,Threskiornis bernieri,IUCN_EN
7580,reusol1,14762870,Reunion Ibis,Threskiornis solitarius,IUCN_EX
7581,blhibi1,423DDA5A,Black-headed Ibis,Threskiornis melanocephalus,IUCN_NT
7582,ausibi1,8C461E3F,Australian Ibis,Threskiornis molucca,IUCN_LC
7585,stnibi1,073C56D1,Straw-necked Ibis,Threskiornis spinicollis,IUCN_LC
7586,renibi1,2B954EC3,Red-naped Ibis,Pseudibis papillosa,IUCN_LC
7587,whsibi1,9FDF4A2E,White-shouldered Ibis,Pseudibis davisoni,IUCN_CR
7588,giaibi1,F12CC061,Giant Ibis,Pseudibis gigantea,IUCN_CR
7589,waldra1,B20FECE2,Northern Bald Ibis,Geronticus eremita,IUCN_EN
7590,balibi1,645134D3,Southern Bald Ibis,Geronticus calvus,IUCN_VU
7591,creibi1,3E328C3C,Crested Ibis,Nipponia nippon,IUCN_EN
7592,oliibi2,23ACB56E,Olive Ibis,Bostrychia olivacea,IUCN_LC
7597,oliibi3,8B771A3B,Sao Tome Ibis,Bostrychia bocagei,IUCN_CR
7598,spbibi1,44E9A521,Spot-breasted Ibis,Bostrychia rara,IUCN_LC
7599,hadibi1,CAFBA217,Hadada Ibis,Bostrychia hagedash,IUCN_LC
7603,watibi1,AC5B7A01,Wattled Ibis,Bostrychia carunculata,IUCN_LC
7605,eurspo1,A0A584C1,Eurasian Spoonbill,Platalea leucorodia,IUCN_LC
7609,royspo1,DEAF523A,Royal Spoonbill,Platalea regia,IUCN_LC
7610,afrspo1,F86BB1D3,African Spoonbill,Platalea alba,IUCN_LC
7611,blfspo1,DFD1DDFF,Black-faced Spoonbill,Platalea minor,IUCN_EN
7613,yebspo1,62A22779,Yellow-billed Spoonbill,Platalea flavipes,IUCN_LC
7614,rosspo1,70924157,Roseate Spoonbill,Platalea ajaja,IUCN_LC
7617,calcon,24F14328,California Condor,Gymnogyps californianus,IUCN_CR
7618,andcon1,659E8F5C,Andean Condor,Vultur gryphus,IUCN_VU
7619,kinvul1,9306DA2F,King Vulture,Sarcoramphus papa,IUCN_LC
7620,blkvul,4FF7DE80,Black Vulture,Coragyps atratus,IUCN_LC
7624,turvul,36B3872D,Turkey Vulture,Cathartes aura,IUCN_LC
7631,lyhvul1,4807686B,Lesser Yellow-headed Vulture,Cathartes burrovianus,IUCN_LC
7634,gyhvul1,2432C7DD,Greater Yellow-headed Vulture,Cathartes melambrotus,IUCN_LC
7638,secret2,DCBCCEB8,Secretarybird,Sagittarius serpentarius,IUCN_EN
7640,osprey,1327AC55,Osprey,Pandion haliaetus,IUCN_LC
7646,peakit1,D36BA361,Pearl Kite,Gampsonyx swainsonii,IUCN_LC
7650,bkskit1,97C47F3E,Black-winged Kite,Elanus caeruleus,IUCN_LC
7656,auskit1,67E74DD0,Black-shouldered Kite,Elanus axillaris,IUCN_LC
7657,whtkit,CAA5E106,White-tailed Kite,Elanus leucurus,IUCN_LC
7660,lewkit1,468F7841,Letter-winged Kite,Elanus scriptus,IUCN_NT
7661,sctkit1,22832FF4,Scissor-tailed Kite,Chelictinia riocourii,IUCN_VU
7662,afhhaw1,C505EA72,African Harrier-Hawk,Polyboroides typus,IUCN_LC
7665,mahhaw1,0513AFBF,Madagascar Harrier-Hawk,Polyboroides radiatus,IUCN_LC
7666,panvul1,14885C18,Palm-nut Vulture,Gypohierax angolensis,IUCN_LC
7667,maseag1,D5EF2E20,Madagascar Serpent-Eagle,Eutriorchis astur,IUCN_EN
7668,lammer1,81DB7410,Bearded Vulture,Gypaetus barbatus,IUCN_NT
7671,egyvul1,6D3480A6,Egyptian Vulture,Neophron percnopterus,IUCN_EN
7675,hobkit,DCB3560C,Hook-billed Kite,Chondrohierax uncinatus,IUCN_LC
7678,hobkit2,B028452B,Cuban Kite,Chondrohierax wilsonii,IUCN_CR
7679,grhkit1,C2A2B363,Gray-headed Kite,Leptodon cayanensis,IUCN_LC
7682,whckit1,D54F02A6,White-collared Kite,Leptodon forbesi,IUCN_EN
7683,euhbuz1,ED5A7E8F,European Honey-buzzard,Pernis apivorus,IUCN_LC
7684,barhob1,16CC2698,Sulawesi Honey-buzzard,Pernis celebensis,IUCN_LC
7685,barhob2,2588C5AF,Philippine Honey-buzzard,Pernis steerei,IUCN_LC
7688,orihob2,1192205B,Oriental Honey-buzzard,Pernis ptilorhynchus,IUCN_LC
7699,swtkit,1BAC6645,Swallow-tailed Kite,Elanoides forficatus,IUCN_LC
7702,bkbkit1,2775A1ED,Black-breasted Kite,Hamirostra melanosternon,IUCN_LC
7703,lthbuz1,AC3B7AD4,Long-tailed Honey-buzzard,Henicopernis longicauda,IUCN_LC
7704,blhbuz1,36DD499F,Black Honey-buzzard,Henicopernis infuscatus,IUCN_VU
7705,sqtkit1,E5D782FB,Square-tailed Kite,Lophoictinia isura,IUCN_LC
7706,afrcuh1,648936C0,African Cuckoo-Hawk,Aviceda cuculoides,IUCN_LC
7710,madcuh1,C8E60C39,Madagascar Cuckoo-Hawk,Aviceda madagascariensis,IUCN_LC
7711,jerbaz1,0C89F1D6,Jerdon's Baza,Aviceda jerdoni,IUCN_LC
7717,pacbaz1,010AC994,Pacific Baza,Aviceda subcristata,IUCN_LC
7731,blabaz1,139A5705,Black Baza,Aviceda leuphotes,IUCN_LC
7736,rehvul1,21D7169D,Red-headed Vulture,Sarcogyps calvus,IUCN_CR
7737,whhvul1,93D7EC56,White-headed Vulture,Trigonoceps occipitalis,IUCN_CR
7738,cinvul1,158BDC90,Cinereous Vulture,Aegypius monachus,IUCN_NT
7739,lafvul1,672EA454,Lappet-faced Vulture,Torgos tracheliotos,IUCN_EN
7743,hoovul1,131038AD,Hooded Vulture,Necrosyrtes monachus,IUCN_CR
7744,whbvul1,0419DDC2,White-backed Vulture,Gyps africanus,IUCN_CR
7745,whrvul1,FC2346E6,White-rumped Vulture,Gyps bengalensis,IUCN_CR
7746,indvul1,C255F69A,Indian Vulture,Gyps indicus,IUCN_CR
7747,slbvul1,11324DC8,Slender-billed Vulture,Gyps tenuirostris,IUCN_CR
7748,ruegri1,76B512B1,Rüppell's Griffon,Gyps rueppelli,IUCN_CR
7752,himgri1,9BB5551E,Himalayan Griffon,Gyps himalayensis,IUCN_NT
7753,eurgri1,5D1987CE,Eurasian Griffon,Gyps fulvus,IUCN_LC
7758,capgri1,F85BEEB4,Cape Griffon,Gyps coprotheres,IUCN_VU
7762,nicsee1,827AE888,Nicobar Serpent-Eagle,Spilornis klossi,IUCN_EN
7763,suseag1,7DF17358,Sulawesi Serpent-Eagle,Spilornis rufipectus,IUCN_LC
7766,moseag1,2FDECDDE,Mountain Serpent-Eagle,Spilornis kinabaluensis,IUCN_NT
7767,crseag1,3EEEE78A,Crested Serpent-Eagle,Spilornis cheela,IUCN_LC
7790,phseag1,B7C2D213,Philippine Serpent-Eagle,Spilornis holospilus,IUCN_LC
7791,anseag1,FEADBB9B,Andaman Serpent-Eagle,Spilornis elgini,IUCN_VU
7792,grpeag1,B3B046EC,Philippine Eagle,Pithecophaga jefferyi,IUCN_CR
7793,coseag1,3DA062BF,Congo Serpent-Eagle,Dryotriorchis spectabilis,IUCN_LC
7796,batele1,6CBD8724,Bateleur,Terathopius ecaudatus,IUCN_EN
7797,shteag1,8372FFBA,Short-toed Snake-Eagle,Circaetus gallicus,IUCN_LC
7800,beasne1,F4E78AFA,Beaudouin's Snake-Eagle,Circaetus beaudouini,IUCN_VU
7801,bkbsne1,BF553D32,Black-chested Snake-Eagle,Circaetus pectoralis,IUCN_LC
7802,brseag1,6904D83F,Brown Snake-Eagle,Circaetus cinereus,IUCN_LC
7803,faseag1,9F2839A9,Fasciated Snake-Eagle,Circaetus fasciolatus,IUCN_NT
7804,baseag1,4327F813,Banded Snake-Eagle,Circaetus cinerascens,IUCN_LC
7806,bathaw1,DAE4C523,Bat Hawk,Macheiramphus alcinus,IUCN_LC
7810,negeag1,1076B5CE,New Guinea Eagle,Harpyopsis novaeguineae,IUCN_VU
7811,creeag1,E19434C9,Crested Eagle,Morphnus guianensis,IUCN_NT
7812,hareag1,4D324C9C,Harpy Eagle,Harpia harpyja,IUCN_VU
7813,crheag1,1E3B3515,Crowned Eagle,Stephanoaetus coronatus,IUCN_NT
7815,walhae1,42B300D2,Wallace's Hawk-Eagle,Nisaetus nanus,IUCN_VU
7821,blyhae1,76745280,Blyth's Hawk-Eagle,Nisaetus alboniger,IUCN_LC
7822,javhae1,A4AB4FBA,Javan Hawk-Eagle,Nisaetus bartelsi,IUCN_EN
7823,pinhae1,573C98D5,Pinsker's Hawk-Eagle,Nisaetus pinskeri,IUCN_EN
7824,sulhae1,4A033B09,Sulawesi Hawk-Eagle,Nisaetus lanceolatus,IUCN_LC
7825,phihae1,7E5E739E,Philippine Hawk-Eagle,Nisaetus philippensis,IUCN_EN
7826,y00839,2C0FA6E3,Changeable Hawk-Eagle,Nisaetus cirrhatus,IUCN_LC
7834,flohae1,FF57DFD2,Flores Hawk-Eagle,Nisaetus floris,IUCN_CR
7836,mareag1,FDA2E4A3,Martial Eagle,Polemaetus bellicosus,IUCN_EN
7837,rubeag2,BEB2A9A8,Rufous-bellied Eagle,Lophotriorchis kienerii,IUCN_NT
7840,blheag1,7680293A,Black Hawk-Eagle,Spizaetus tyrannus,IUCN_LC
7843,orheag1,EA4FB522,Ornate Hawk-Eagle,Spizaetus ornatus,IUCN_NT
7846,bawhae1,9131A970,Black-and-white Hawk-Eagle,Spizaetus melanoleucus,IUCN_LC
7847,baceag2,D31EE719,Black-and-chestnut Eagle,Spizaetus isidori,IUCN_EN
7849,loceag1,14B9664A,Long-crested Eagle,Lophaetus occipitalis,IUCN_LC
7850,blaeag1,28D7E7CC,Black Eagle,Ictinaetus malaiensis,IUCN_LC
7853,leseag1,C2565B65,Lesser Spotted Eagle,Clanga pomarina,IUCN_LC
7854,inseag1,3A985C9F,Indian Spotted Eagle,Clanga hastata,IUCN_VU
7855,grseag1,BAC4CA22,Greater Spotted Eagle,Clanga clanga,IUCN_VU
7859,waheag3,535F3C99,Wahlberg's Eagle,Hieraaetus wahlbergi,IUCN_LC
7860,booeag1,4B8CC285,Booted Eagle,Hieraaetus pennatus,IUCN_LC
7861,liteag3,BB8B4113,Pygmy Eagle,Hieraaetus weiskei,IUCN_LC
7862,liteag1,1117758C,Little Eagle,Hieraaetus morphnoides,IUCN_LC
7863,ayheag1,7DF00403,Ayres's Hawk-Eagle,Hieraaetus ayresii,IUCN_LC
7864,taweag1,F6D547B2,Tawny Eagle,Aquila rapax,IUCN_VU
7868,steeag1,A635F565,Steppe Eagle,Aquila nipalensis,IUCN_EN
7872,spaeag1,69742EE4,Spanish Eagle,Aquila adalberti,IUCN_VU
7873,impeag1,469DCF57,Imperial Eagle,Aquila heliaca,IUCN_VU
7874,gureag1,22A50A54,Gurney's Eagle,Aquila gurneyi,IUCN_NT
7875,goleag,5F8E7CA8,Golden Eagle,Aquila chrysaetos,IUCN_LC
7882,weteag1,5E574D70,Wedge-tailed Eagle,Aquila audax,IUCN_LC
7885,cashae1,51FD3E3C,Cassin's Hawk-Eagle,Aquila africana,IUCN_LC
7886,vereag1,14F13C32,Verreaux's Eagle,Aquila verreauxii,IUCN_LC
7887,boneag2,05F11441,Bonelli's Eagle,Aquila fasciata,IUCN_LC
7890,afrhae1,9A418C45,African Hawk-Eagle,Aquila spilogaster,IUCN_LC
7893,lizbuz1,3EEB66ED,Lizard Buzzard,Kaupifalco monogrammicus,IUCN_LC
7896,tinhaw1,F23F7695,Tiny Hawk,Microspizias superciliosus,IUCN_LC
7899,semhaw2,32760AD5,Semicollared Hawk,Microspizias collaris,IUCN_LC
