"species","iucn.ordinal","max.acad","trend","bl.range.size","range.size","median.abund","hti","mig.distance","ebird.mig.dist","edge.score","sp.dist","gen.field","morph.field"
"Uropsalis_lyra",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Uropsalis_segmentata",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Setopagis_whitelyi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Setopagis_maculosa",1,0.1,0.15,1,0.15,0.2,0.2,0.05,0.15,0.05,1,0.05,0.05
"Nyctidromus_albicollis",1,2,3,1,3,4,4,1,3,1,1,1,1
"Nyctidromus_anthonyi",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nyctipolus_hirundinaceus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Nyctipolus_nigrescens",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nyctiprogne_leucopyga",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nyctiprogne_vielliardi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Lurocalis_rufiventris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Lurocalis_semitorquatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Antrostomus_sericocaudatus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Gactornis_enarratus",1,0.1,0.15,1,0.15,0.2,4,1,0.15,1,1,1,1
"Lyncornis_macrotis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Lyncornis_temminckii",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eurostopodus_exul",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,0.05,1,0.05,0.05
"Eurostopodus_nigripennis",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eurostopodus_mystacalis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Eurostopodus_argus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Eurostopodus_archboldi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eurostopodus_papuensis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eurostopodus_diabolicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_heinrothi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_opisthomelas",1,2,3,1,3,4,0.2,1,3,1,1,1,1
"Pseudobulweria_macgillivrayi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_bannermani",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pseudobulweria_aterrima",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_auricularis",1,2,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_newelli",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_myrtae",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_bailloni",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_persicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_bryani",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Puffinus_assimilis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_baroli",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_boydi",0.05,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_lherminieri",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_puffinus",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_mauretanicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_yelkouan",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_gavia",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_huttoni",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_nativitatis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_subalaris",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Calonectris_diomedea",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Calonectris_edwardsii",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Calonectris_leucomelas",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_carneipes",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_creatopus",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_gravis",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pseudobulweria_becki",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Ardenna_grisea",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_tenuirostris",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_bulleri",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardenna_pacifica",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Aphrodroma_brevirostris",1,0.1,0.15,0.05,0.15,0.2,0.2,1,3,1,1,1,1
"Pachyptila_belcheri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pachyptila_desolata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pachyptila_salvini",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pachyptila_macgillivrayi",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Pachyptila_vittata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pachyptila_crassirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pachyptila_turtur",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Halobaena_caerulea",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Procellaria_aequinoctialis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Procellaria_conspicillata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Procellaria_parkinsoni",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Procellaria_cinerea",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Procellaria_westlandica",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Bulweria_bulwerii",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Bulweria_fallax",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Bulweria_bifax",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Pseudobulweria_rostrata",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_phaeopygia",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_sandwichensis",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_pycrofti",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_baraui",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_cervicalis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_occulta",0.05,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_externa",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_inexpectata",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_alba",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_heraldica",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_arminjoniana",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_neglecta",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_solandri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_gouldi",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_macroptera",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_lessonii",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_incerta",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_magentae",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_caribbaea",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Pterodroma_hasitata",1,2,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Pterodroma_ultima",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_feae",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_madeira",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_cahow",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_mollis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_rupinarum",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Pterodroma_atrata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_cookii",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_longirostris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_hypoleuca",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_leucoptera",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_axillaris",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_nigripennis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pterodroma_brevipes",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Pterodroma_defilippiana",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanoides_georgicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanoides_magellani",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanoides_urinatrix",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanoides_garnotii",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Fulmarus_glacialis",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Fulmarus_glacialoides",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Macronectes_giganteus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Macronectes_halli",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Daption_capense",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassoica_antarctica",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pagodroma_nivea",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Puffinus_elegans",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_hornbyi",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Hydrobates_tristrami",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_matsudairae",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hydrobates_leucorhous",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_socorroensis",1,2,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hydrobates_cheimomnestes",1,2,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hydrobates_homochroa",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_monorhis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_furcatus",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_pelagicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_macrodactylus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Hydrobates_melania",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_markhami",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_microsoma",1,2,0.15,0.05,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_tethys",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Hydrobates_jabejabe",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hydrobates_monteiroi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Hydrobates_castro",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Fregetta_lineata",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Fregetta_maoriana",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Fregetta_tropica",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Fregetta_grallaria",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Garrodia_nereis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelagodroma_marina",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Oceanites_oceanicus",1,2,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Oceanites_pincoyae",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,1,1,1
"Oceanites_gracilis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Nesofregetta_fuliginosa",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassarche_eremita",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Thalassarche_salvini",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Thalassarche_cauta",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassarche_bulleri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassarche_chrysostoma",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassarche_melanophris",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Thalassarche_carteri",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Thalassarche_chlororhynchos",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Phoebetria_fusca",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Phoebetria_palpebrata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Diomedea_antipodensis",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Diomedea_exulans",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Diomedea_dabbenena",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Diomedea_amsterdamensis",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Diomedea_epomophora",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Diomedea_sanfordi",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Phoebastria_albatrus",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Phoebastria_irrorata",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Phoebastria_immutabilis",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Phoebastria_nigripes",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eudyptes_pachyrhynchus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eudyptes_robustus",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eudyptes_sclateri",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eudyptes_chrysocome",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eudyptes_moseleyi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eudyptes_chrysolophus",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Eudyptes_schlegeli",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Megadyptes_antipodes",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Spheniscus_demersus",1,0.1,0.15,1,0.15,0.2,0.2,0.05,3,1,1,1,1
"Spheniscus_magellanicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Spheniscus_humboldti",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Spheniscus_mendiculus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Eudyptula_minor",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pygoscelis_antarcticus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pygoscelis_papua",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pygoscelis_adeliae",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Aptenodytes_forsteri",1,0.1,0.15,0.05,0.15,0.2,0.2,1,0.15,1,1,1,1
"Aptenodytes_patagonicus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardea_insignis",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardea_sumatrana",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardea_humbloti",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardea_goliath",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardea_melanocephala",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardea_purpurea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardea_cinerea",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardea_herodias",1,2,3,1,3,4,4,1,3,1,1,1,1
"Ardea_cocoi",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardea_intermedia",1,0.1,0.15,0.05,0.15,0.2,4,1,3,1,1,1,1
"Ardea_plumifera",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Ardea_brachyrhyncha",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Ardea_alba",1,2,3,0.05,3,4,4,1,3,1,1,1,1
"Ardea_pacifica",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Bubulcus_coromandus",0.05,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Bubulcus_ibis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardeola_bacchus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardeola_grayii",1,0.1,0.15,1,3,4,4,1,3,1,1,1,1
"Ardeola_speciosa",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardeola_idae",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ardeola_ralloides",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ardeola_rufiventris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Zonerodius_heliosylus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Butorides_striata",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Butorides_virescens",0.05,2,3,1,3,4,4,1,3,1,1,1,1
"Gorsachius_goisagi",1,0.1,0.15,1,0.15,0.2,0.2,1,0.15,1,1,1,1
"Gorsachius_melanolophus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Egretta_garzetta",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Egretta_gularis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Egretta_thula",1,2,3,1,3,4,4,1,3,1,1,1,1
"Egretta_ardesiaca",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Egretta_eulophotes",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Egretta_sacra",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Egretta_novaehollandiae",1,0.1,0.15,1,3,4,4,1,3,1,1,1,1
"Egretta_vinaceigula",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Egretta_picata",1,0.1,0.15,0.05,0.15,0.2,4,1,3,1,1,1,1
"Egretta_tricolor",1,2,3,1,3,4,4,1,3,1,1,1,1
"Egretta_rufescens",1,2,3,1,3,4,4,1,3,1,1,1,1
"Egretta_caerulea",1,2,3,1,3,4,4,1,3,1,1,1,1
"Pilherodius_pileatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Syrigma_sibilatrix",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Calherodius_leuconotus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,3,1,0.05,1,1
"Oroanassa_magnifica",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,1,0.05,1,1
"Nycticorax_duboisi",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Nycticorax_megacephalus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Nycticorax_nycticorax",1,2,3,1,3,4,4,1,3,1,1,1,1
"Nycticorax_mauritianus",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Nycticorax_caledonicus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nyctanassa_carcinocatactes",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Nyctanassa_violacea",1,2,3,1,3,4,4,1,3,1,1,1,1
"Botaurus_lentiginosus",1,2,3,1,3,4,4,1,3,1,1,1,1
"Botaurus_pinnatus",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Botaurus_poiciloptilus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Botaurus_stellaris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_exilis",1,2,3,1,3,4,4,1,3,1,1,1,1
"Ixobrychus_involucris",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_cinnamomeus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_eurhythmus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Ixobrychus_flavicollis",1,0.1,0.15,0.05,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_sinensis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_minutus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_novaezelandiae",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Ixobrychus_dubius",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Ixobrychus_sturmii",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Zebrilus_undulatus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Agamia_agami",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Cochlearius_cochlearius",1,2,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Tigrisoma_fasciatum",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Tigrisoma_mexicanum",1,2,3,1,3,4,4,1,3,1,1,1,1
"Tigrisoma_lineatum",1,2,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Tigriornis_leucolopha",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanus_crispus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Pelecanus_philippensis",1,0.1,0.15,1,3,4,4,1,3,1,1,1,1
"Pelecanus_rufescens",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Pelecanus_conspicillatus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Pelecanus_onocrotalus",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pelecanus_occidentalis",1,2,3,1,3,4,0.2,1,3,1,1,1,1
"Pelecanus_thagus",1,0.1,3,1,3,4,0.2,1,3,1,1,1,1
"Pelecanus_erythrorhynchos",1,2,3,1,3,4,4,1,3,1,1,1,1
"Scopus_umbretta",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Balaeniceps_rex",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Threskiornis_aethiopicus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Threskiornis_bernieri",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Threskiornis_solitarius",1,0.1,0.15,0.05,0.15,0.2,0.2,0.05,0.15,0.05,0.05,0.05,0.05
"Threskiornis_melanocephalus",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Threskiornis_molucca",1,0.1,3,1,3,4,4,1,3,1,1,1,1
"Threskiornis_spinicollis",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Nipponia_nippon",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pseudibis_davisoni",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Pseudibis_papillosa",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Pseudibis_gigantea",1,0.1,0.15,0.05,0.15,0.2,0.2,1,3,1,1,1,1
"Platalea_minor",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Platalea_regia",1,0.1,3,1,3,4,4,1,3,1,1,1,1
"Platalea_leucorodia",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Platalea_alba",1,0.1,0.15,1,0.15,0.2,0.2,1,3,1,1,1,1
"Platalea_ajaja",1,2,3,1,3,4,4,1,3,1,1,1,1
"Platalea_flavipes",1,0.1,0.15,1,0.15,0.2,4,1,3,1,1,1,1
"Plegadis_chihi",1,2,3,1,3,4,4,1,3,1,1,1,1
"Plegadis_falcinellus",1,2,3,1,3,4,4,1,3,1,1,1,1
